Date,StockCode,Quantity,Revenue,TransactionsCount,Category,Description,AvgUnitPrice,DayOfWeek,Month,Quarter,DayOfMonth,DayOfYear,IsWeekend,Sin_DayOfWeek,Cos_DayOfWeek,Sin_Month,Cos_Month,IsBlackFriday,IsCyberWeek,IsChristmasRush,IsNewYear,IsSummerSale,IsPromotion,Lag_1,Lag_7,Lag_14,Lag_28,RollingMean_7,RollingStd_7,RollingMean_14,RollingStd_14,RollingMean_28,RollingStd_28,RollingMin_7,RollingMax_7,PrevMonthDemand,DemandVolatility_7,Cat_Cookware,Cat_Electronics,Cat_Home___Kitchen,Cat_Lighting,Cat_Luggage___Travel,Cat_Office,Cat_Sports___Outdoors,Cat_Wellness,LogUnitPrice
2023-08-04,SKU_1003,34,1018.3,10,Office,Ergonomic Memory Foam Chair Cushion,29.576602739726024,4,8,3,4,216,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,22.0,29.0,20.0,22.0,21.571428571428573,11.928357568656065,19.785714285714285,10.36398031222021,22.357142857142858,9.79120650725564,5.0,36.0,655.0,0.5529699620708285,0,0,0,0,0,1,0,0,3.4202351001413382
2023-08-05,SKU_1003,15,449.25,7,Office,Ergonomic Memory Foam Chair Cushion,29.576602739726024,5,8,3,5,217,1,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,34.0,36.0,36.0,14.0,22.285714285714285,12.57927244470424,20.785714285714285,11.039638869710668,22.785714285714285,10.034596239666149,5.0,36.0,674.0,0.5644542794944238,0,0,0,0,0,1,0,0,3.4202351001413382
2023-08-06,SKU_1003,11,329.45,5,Office,Ergonomic Memory Foam Chair Cushion,29.576602739726024,6,8,3,6,218,1,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,15.0,30.0,13.0,32.0,19.285714285714285,11.190982764623277,19.285714285714285,10.208808952065878,22.821428571428573,10.003901355373445,5.0,34.0,675.0,0.5802728795056399,0,0,0,0,0,1,0,0,3.4202351001413382
2023-08-07,SKU_1003,9,269.55,3,Office,Ergonomic Memory Foam Chair Cushion,29.576602739726024,0,8,3,7,219,0,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,11.0,23.0,16.0,39.0,16.571428571428573,10.438025721005905,19.142857142857142,10.316954998426649,22.071428571428573,10.077215118784794,5.0,34.0,664.0,0.6298804823742031,0,0,0,0,0,1,0,0,3.4202351001413382
2023-08-08,SKU_1003,8,239.6,2,Office,Ergonomic Memory Foam Chair Cushion,29.576602739726024,1,8,3,8,220,0,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,9.0,6.0,7.0,39.0,14.571428571428571,10.341778423094393,18.642857142857142,10.645382840658009,21.0,9.801738318995989,5.0,34.0,659.0,0.7097294047117885,0,0,0,0,0,1,0,0,3.4202351001413382
2023-08-09,SKU_1003,8,239.6,4,Office,Ergonomic Memory Foam Chair Cushion,29.576602739726024,2,8,3,9,221,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,8.0,5.0,14.0,14.0,14.857142857142858,10.090070555230207,18.714285714285715,10.564298159574813,19.892857142857142,9.43727552380291,5.0,34.0,635.0,0.6791389071816148,0,0,0,0,0,1,0,0,3.4202351001413382
2023-08-10,SKU_1003,9,269.55,6,Office,Ergonomic Memory Foam Chair Cushion,29.576602739726024,3,8,3,10,222,0,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,8.0,22.0,20.0,22.0,15.285714285714286,9.65598753303333,18.285714285714285,10.887032310389856,19.678571428571427,9.641936072020567,8.0,34.0,604.0,0.6316997057219991,0,0,0,0,0,1,0,0,3.4202351001413382
2023-08-11,SKU_1003,23,688.85,8,Office,Ergonomic Memory Foam Chair Cushion,29.576602739726024,4,8,3,11,223,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,9.0,34.0,29.0,29.0,13.428571428571429,9.396047801374472,17.5,11.147610989321025,19.214285714285715,9.83703185758773,8.0,34.0,574.0,0.6997051662793581,0,0,0,0,0,1,0,0,3.4202351001413382
2023-08-12,SKU_1003,18,539.1,8,Office,Ergonomic Memory Foam Chair Cushion,29.576602739726024,5,8,3,12,224,1,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,23.0,15.0,36.0,19.0,11.857142857142858,5.490251100164438,17.071428571428573,10.780782658289464,19.0,9.68006733983312,8.0,23.0,583.0,0.4630328348054534,0,0,0,0,0,1,0,0,3.4202351001413382
2023-08-13,SKU_1003,21,628.95,11,Office,Ergonomic Memory Foam Chair Cushion,29.576602739726024,6,8,3,13,225,1,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,18.0,11.0,30.0,30.0,12.285714285714286,5.879747322073311,15.785714285714286,9.324727848604992,18.964285714285715,9.681911897420784,8.0,23.0,579.0,0.4785836948099365,0,0,0,0,0,1,0,0,3.4202351001413382
2023-08-14,SKU_1003,8,239.6,5,Office,Ergonomic Memory Foam Chair Cushion,29.576602739726024,0,8,3,14,226,0,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,21.0,9.0,23.0,15.0,13.714285714285714,6.6761836831702235,15.142857142857142,8.547218556638471,18.642857142857142,9.448551861271252,8.0,23.0,571.0,0.4868047052693979,0,0,0,0,0,1,0,0,3.4202351001413382
2023-08-15,SKU_1003,20,599.0,10,Office,Ergonomic Memory Foam Chair Cushion,29.576602739726024,1,8,3,15,227,0,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,8.0,8.0,6.0,24.0,13.571428571428571,6.803360514166073,14.071428571428571,8.4258237279512,18.392857142857142,9.639191935220571,8.0,23.0,560.0,0.5012998790333787,0,0,0,0,0,1,0,0,3.4202351001413382
2023-08-16,SKU_1003,33,988.3499999999999,9,Office,Ergonomic Memory Foam Chair Cushion,29.576602739726024,2,8,3,16,228,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,20.0,8.0,5.0,17.0,15.285714285714286,6.676183683170229,15.071428571428571,8.22252334200944,18.25,9.582487885412338,8.0,23.0,550.0,0.43675939447695317,0,0,0,0,0,1,0,0,3.4202351001413382
2023-08-17,SKU_1003,12,359.4,7,Office,Ergonomic Memory Foam Chair Cushion,29.576602739726024,3,8,3,17,229,0,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,33.0,9.0,22.0,33.0,18.857142857142858,8.552359741197579,17.071428571428573,8.956856297009281,18.821428571428573,9.974239306104996,8.0,33.0,568.0,0.4535339881894233,0,0,0,0,0,1,0,0,3.4202351001413382
2023-08-18,SKU_1003,28,838.5999999999999,10,Office,Ergonomic Memory Foam Chair Cushion,29.576602739726024,4,8,3,18,230,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,12.0,23.0,34.0,20.0,19.285714285714285,8.035634920242991,16.357142857142858,8.93228494203551,18.071428571428573,9.652973333636341,8.0,33.0,556.0,0.4166623353728701,0,0,0,0,0,1,0,0,3.4202351001413382
2023-08-19,SKU_1003,15,449.25,9,Office,Ergonomic Memory Foam Chair Cushion,29.576602739726024,5,8,3,19,231,1,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,28.0,18.0,15.0,36.0,20.0,8.62167810425171,15.928571428571429,8.128433340529318,18.357142857142858,9.82896055585054,8.0,33.0,567.0,0.4310836896707407,0,0,0,0,0,1,0,0,3.4202351001413382
2023-08-20,SKU_1003,25,748.75,7,Office,Ergonomic Memory Foam Chair Cushion,29.576602739726024,6,8,3,20,232,1,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,15.0,21.0,11.0,13.0,19.571428571428573,8.810167286666447,15.928571428571429,8.128433340529318,17.607142857142858,9.214880420494953,8.0,33.0,549.0,0.4501543028895177,0,0,0,0,0,1,0,0,3.4202351001413382
2023-08-21,SKU_1003,17,509.15,6,Office,Ergonomic Memory Foam Chair Cushion,29.576602739726024,0,8,3,21,233,0,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,25.0,8.0,9.0,16.0,20.142857142857142,9.044861735235306,16.928571428571427,8.334029274969224,18.035714285714285,9.271550043635655,8.0,33.0,554.0,0.4490354660579044,0,0,0,0,0,1,0,0,3.4202351001413382
2023-08-22,SKU_1003,13,389.34999999999997,4,Office,Ergonomic Memory Foam Chair Cushion,29.576602739726024,1,8,3,22,234,0,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,17.0,20.0,8.0,7.0,21.428571428571427,7.546680127869543,17.5,8.016809263617969,18.071428571428573,9.26534191741249,12.0,33.0,535.0,0.35217824161739925,0,0,0,0,0,1,0,0,3.4202351001413382
2023-08-23,SKU_1003,27,808.65,10,Office,Ergonomic Memory Foam Chair Cushion,29.576602739726024,2,8,3,23,235,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,13.0,33.0,8.0,14.0,20.428571428571427,8.202786982831771,17.857142857142858,7.6646756452737685,18.285714285714285,9.06706348337985,12.0,33.0,535.0,0.4015348305761137,0,0,0,0,0,1,0,0,3.4202351001413382
2023-08-24,SKU_1003,5,149.75,2,Office,Ergonomic Memory Foam Chair Cushion,29.576602739726024,3,8,3,24,236,0,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,27.0,12.0,9.0,20.0,19.571428571428573,6.876460883747853,19.214285714285715,7.464568321060528,18.75,9.171715781159516,12.0,28.0,546.0,0.3513518364350834,0,0,0,0,0,1,0,0,3.4202351001413382
2023-08-25,SKU_1003,12,359.4,7,Office,Ergonomic Memory Foam Chair Cushion,29.576602739726024,4,8,3,25,237,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,5.0,28.0,23.0,29.0,18.571428571428573,8.482474930843058,18.928571428571427,7.946593713557514,18.214285714285715,9.527181942589104,5.0,28.0,544.0,0.45674840418087004,0,0,0,0,0,1,0,0,3.4202351001413382
2023-08-26,SKU_1003,10,299.5,5,Office,Ergonomic Memory Foam Chair Cushion,29.576602739726024,5,8,3,26,238,1,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,12.0,15.0,18.0,36.0,16.285714285714285,7.631388814501271,18.142857142857142,8.056121827597881,17.607142857142858,9.354496980416096,5.0,27.0,542.0,0.46859376228022404,0,0,0,0,0,1,0,0,3.4202351001413382
2023-08-27,SKU_1003,20,599.0,10,Office,Ergonomic Memory Foam Chair Cushion,29.576602739726024,6,8,3,27,239,1,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,10.0,25.0,21.0,30.0,15.571428571428571,7.99702325571089,17.571428571428573,8.345558797848815,16.678571428571427,8.7307611624755,5.0,27.0,532.0,0.5135699710098923,0,0,0,0,0,1,0,0,3.4202351001413382
2023-08-28,SKU_1003,12,359.4,5,Office,Ergonomic Memory Foam Chair Cushion,29.576602739726024,0,8,3,28,240,0,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,20.0,17.0,8.0,23.0,14.857142857142858,7.197883286739486,17.5,8.31819137146458,16.321428571428573,8.362409591732174,5.0,27.0,523.0,0.48447258744322386,0,0,0,0,0,1,0,0,3.4202351001413382
2023-08-29,SKU_1003,15,449.25,7,Office,Ergonomic Memory Foam Chair Cushion,29.576602739726024,1,8,3,29,241,0,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,12.0,13.0,20.0,6.0,14.142857142857142,7.197883286739484,17.785714285714285,8.030505027021096,15.928571428571429,8.295150620062536,5.0,27.0,499.0,0.5089408826395415,0,0,0,0,0,1,0,0,3.4202351001413382
2023-08-30,SKU_1003,25,748.75,8,Office,Ergonomic Memory Foam Chair Cushion,29.576602739726024,2,8,3,30,242,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,15.0,27.0,33.0,5.0,14.428571428571429,7.184639700016099,17.428571428571427,8.035634920242996,16.25,8.067424206853971,5.0,27.0,484.0,0.49794498063330744,0,0,0,0,0,1,0,0,3.4202351001413382
2023-08-31,SKU_1003,18,539.1,7,Office,Ergonomic Memory Foam Chair Cushion,29.576602739726024,3,8,3,31,243,0,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,25.0,5.0,12.0,22.0,14.142857142857142,6.618876325292957,16.857142857142858,7.069513560212049,16.964285714285715,7.918483500796162,5.0,25.0,486.0,0.46800102542402955,0,0,0,0,0,1,0,0,3.4202351001413382
2023-09-01,SKU_1003,12,359.4,4,Office,Ergonomic Memory Foam Chair Cushion,29.576602739726024,4,9,3,1,244,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,18.0,12.0,28.0,34.0,16.0,5.3229064742237595,17.285714285714285,6.932959978676796,16.821428571428573,7.860136514828869,10.0,25.0,498.0,0.3326814467130808,0,0,0,0,0,1,0,0,3.4202351001413382
2023-09-02,SKU_1003,19,569.05,6,Office,Ergonomic Memory Foam Chair Cushion,29.576602739726024,5,9,3,2,245,1,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,12.0,10.0,15.0,15.0,16.0,5.3229064742237595,16.142857142857142,6.322817566403606,16.035714285714285,7.146520224749343,10.0,25.0,505.0,0.3326814467130808,0,0,0,0,0,1,0,0,3.4202351001413382
2023-09-03,SKU_1003,13,389.35,8,Office,Ergonomic Memory Foam Chair Cushion,29.576602739726024,6,9,3,3,246,1,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,19.0,20.0,25.0,11.0,17.285714285714285,4.680252333449751,16.428571428571427,6.357482396167721,16.178571428571427,7.165005344541041,12.0,25.0,502.0,0.27075824281877076,0,0,0,0,0,1,0,0,3.4202351001413382
2023-09-04,SKU_1003,10,299.5,4,Office,Ergonomic Memory Foam Chair Cushion,29.576602739726024,0,9,3,4,247,0,0.0,1.0,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,13.0,12.0,17.0,9.0,16.285714285714285,4.750939756661671,15.571428571428571,5.905854796650599,16.25,7.12130345954749,12.0,25.0,481.0,0.2917241918941953,0,0,0,0,0,1,0,0,3.4202351001413382
2023-09-05,SKU_1003,6,179.7,3,Office,Ergonomic Memory Foam Chair Cushion,29.576602739726024,1,9,3,5,248,0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,10.0,15.0,13.0,8.0,16.0,5.099019513592773,15.071428571428571,6.069650676987871,16.285714285714285,7.08601723196044,10.0,25.0,476.0,0.3186885204192231,0,0,0,0,0,1,0,0,3.4202351001413382
2023-09-06,SKU_1003,16,479.2,5,Office,Ergonomic Memory Foam Chair Cushion,29.576602739726024,2,9,3,6,249,0,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,6.0,25.0,27.0,8.0,14.714285714285714,6.36957051703083,14.571428571428571,6.524678426668133,16.214285714285715,7.1820617222362175,6.0,25.0,471.0,0.43288313900384545,0,0,0,0,0,1,0,0,3.4202351001413382
2023-09-07,SKU_1003,11,329.45,4,Office,Ergonomic Memory Foam Chair Cushion,29.576602739726024,3,9,3,7,250,0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,16.0,18.0,5.0,9.0,13.428571428571429,4.613644360558588,13.785714285714286,5.493752695682488,16.5,7.000000000000006,6.0,19.0,478.0,0.34356900504340177,0,0,0,0,0,1,0,0,3.4202351001413382
2023-09-08,SKU_1003,8,239.6,5,Office,Ergonomic Memory Foam Chair Cushion,29.576602739726024,4,9,3,8,251,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,11.0,12.0,12.0,23.0,12.428571428571429,4.197504927816923,14.214285714285714,4.964157243969725,16.571428571428573,6.93049392408262,6.0,19.0,481.0,0.3377300098116986,0,0,0,0,0,1,0,0,3.4202351001413382
2023-09-09,SKU_1003,9,269.55,5,Office,Ergonomic Memory Foam Chair Cushion,29.576602739726024,5,9,3,9,252,1,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,8.0,19.0,10.0,18.0,11.857142857142858,4.52506248312553,13.928571428571429,5.210408011696549,16.035714285714285,6.99461243919942,6.0,19.0,481.0,0.381631453827433,0,0,0,0,0,1,0,0,3.4202351001413382
2023-09-10,SKU_1003,21,628.95,6,Office,Ergonomic Memory Foam Chair Cushion,29.576602739726024,6,9,3,10,253,1,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,9.0,13.0,20.0,21.0,10.428571428571429,3.3094381626464333,13.857142857142858,5.2748626355741015,15.714285714285714,7.106893590587704,6.0,16.0,481.0,0.31734308115766235,0,0,0,0,0,1,0,0,3.4202351001413382
2023-09-11,SKU_1003,22,658.9,7,Office,Ergonomic Memory Foam Chair Cushion,29.576602739726024,0,9,3,11,254,0,0.0,1.0,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,21.0,10.0,12.0,8.0,11.571428571428571,5.1915682555833405,13.928571428571429,5.370350020311458,15.714285714285714,7.106893590587704,6.0,21.0,479.0,0.44865365905342286,0,0,0,0,0,1,0,0,3.4202351001413382
2023-09-12,SKU_1003,4,119.8,2,Office,Ergonomic Memory Foam Chair Cushion,29.576602739726024,1,9,3,12,255,0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,22.0,6.0,15.0,20.0,13.285714285714286,6.421689437997996,14.642857142857142,5.745997173379351,16.214285714285715,7.0361876401881585,6.0,22.0,483.0,0.4833526046376736,0,0,0,0,0,1,0,0,3.4202351001413382
2023-09-13,SKU_1003,20,599.0,5,Office,Ergonomic Memory Foam Chair Cushion,29.576602739726024,2,9,3,13,256,0,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,4.0,16.0,25.0,33.0,13.0,6.831300510639715,13.857142857142858,6.4074132889134745,15.642857142857142,7.359620993232006,4.0,22.0,466.0,0.5254842504459393,0,0,0,0,0,1,0,0,3.4202351001413382
2023-09-14,SKU_1003,24,718.8,8,Office,Ergonomic Memory Foam Chair Cushion,29.576602739726024,3,9,3,14,257,0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,20.0,11.0,18.0,12.0,13.571428571428571,7.276838664721153,13.5,5.853992720291911,15.178571428571429,6.594349834172419,4.0,22.0,478.0,0.5361877170516619,0,0,0,0,0,1,0,0,3.4202351001413382
2023-09-15,SKU_1003,27,808.65,10,Office,Ergonomic Memory Foam Chair Cushion,29.576602739726024,4,9,3,15,258,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,24.0,8.0,12.0,28.0,15.428571428571429,8.121107126025418,13.928571428571429,6.4026951742610265,15.607142857142858,6.767784722707287,4.0,24.0,482.0,0.5263677133003518,0,0,0,0,0,1,0,0,3.4202351001413382
2023-09-16,SKU_1003,14,419.29999999999995,6,Office,Ergonomic Memory Foam Chair Cushion,29.576602739726024,5,9,3,16,259,1,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,27.0,9.0,19.0,15.0,18.142857142857142,8.395009855633909,15.0,7.253646297923867,15.571428571428571,6.702285798191166,4.0,27.0,476.0,0.4627168236162182,0,0,0,0,0,1,0,0,3.4202351001413382
2023-09-17,SKU_1003,6,179.7,5,Office,Ergonomic Memory Foam Chair Cushion,29.576602739726024,6,9,3,17,260,1,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,14.0,21.0,13.0,25.0,18.857142857142858,7.668736780560657,14.642857142857142,7.164089322738502,15.535714285714286,6.708105339712349,4.0,27.0,478.0,0.40667521967166076,0,0,0,0,0,1,0,0,3.4202351001413382
2023-09-18,SKU_1003,10,299.5,3,Office,Ergonomic Memory Foam Chair Cushion,29.576602739726024,0,9,3,18,261,0,0.0,1.0,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,6.0,22.0,10.0,17.0,16.714285714285715,8.95757194992567,14.142857142857142,7.522858937492219,14.857142857142858,6.676183683170247,4.0,27.0,456.0,0.5359227874776459,0,0,0,0,0,1,0,0,3.4202351001413382
2023-09-19,SKU_1003,26,778.6999999999999,6,Office,Ergonomic Memory Foam Chair Cushion,29.576602739726024,1,9,3,19,262,0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,10.0,4.0,6.0,13.0,15.0,8.925618559330582,14.142857142857142,7.522858937492219,14.607142857142858,6.723861796640197,4.0,27.0,451.0,0.5950408405948118,0,0,0,0,0,1,0,0,3.4202351001413382
2023-09-20,SKU_1003,4,119.8,4,Office,Ergonomic Memory Foam Chair Cushion,29.576602739726024,2,9,3,20,263,0,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,26.0,20.0,16.0,27.0,18.142857142857142,8.254868693253522,15.571428571428571,7.753056823594817,15.071428571428571,7.049710114494976,6.0,27.0,452.0,0.4549925118369987,0,0,0,0,0,1,0,0,3.4202351001413382
2023-09-21,SKU_1003,14,419.29999999999995,7,Office,Ergonomic Memory Foam Chair Cushion,29.576602739726024,3,9,3,21,264,0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,4.0,24.0,11.0,5.0,15.857142857142858,9.737018219636015,14.714285714285714,8.342924883060832,14.25,6.9475548589787035,4.0,27.0,439.0,0.6140458067950056,0,0,0,0,0,1,0,0,3.4202351001413382
2023-09-22,SKU_1003,21,628.95,6,Office,Ergonomic Memory Foam Chair Cushion,29.576602739726024,4,9,3,22,265,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,14.0,27.0,8.0,12.0,14.428571428571429,9.052755434252093,14.928571428571429,8.278464050351795,14.571428571428571,6.707809552656446,4.0,27.0,440.0,0.6274182586186787,0,0,0,0,0,1,0,0,3.4202351001413382
2023-09-23,SKU_1003,15,449.25,8,Office,Ergonomic Memory Foam Chair Cushion,29.576602739726024,5,9,3,23,266,1,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,21.0,14.0,9.0,10.0,13.571428571428571,7.870983480631932,15.857142857142858,8.16989918831639,14.892857142857142,6.795092377832733,4.0,26.0,434.0,0.5799667764920966,0,0,0,0,0,1,0,0,3.4202351001413382
2023-09-24,SKU_1003,13,389.35,6,Office,Ergonomic Memory Foam Chair Cushion,29.576602739726024,6,9,3,24,267,1,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,15.0,6.0,21.0,20.0,13.714285714285714,7.889112449325023,16.285714285714285,7.936561660379831,15.071428571428571,6.727106975065012,4.0,26.0,444.0,0.5752473633120806,0,0,0,0,0,1,0,0,3.4202351001413382
2023-09-25,SKU_1003,21,628.95,5,Office,Ergonomic Memory Foam Chair Cushion,29.576602739726024,0,9,3,25,268,0,0.0,1.0,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,13.0,10.0,22.0,12.0,14.714285714285714,7.158079018709916,15.714285714285714,7.858641215772724,14.821428571428571,6.666964279071306,4.0,26.0,445.0,0.486471059009663,0,0,0,0,0,1,0,0,3.4202351001413382
2023-09-26,SKU_1003,28,838.6,9,Office,Ergonomic Memory Foam Chair Cushion,29.576602739726024,1,9,3,26,269,0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,21.0,26.0,4.0,15.0,16.285714285714285,7.158079018709921,15.642857142857142,7.801450978032061,15.142857142857142,6.742426674448714,4.0,26.0,456.0,0.439530897928128,0,0,0,0,0,1,0,0,3.4202351001413382
2023-09-27,SKU_1003,11,329.45,6,Office,Ergonomic Memory Foam Chair Cushion,29.576602739726024,2,9,3,27,270,0,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,28.0,4.0,20.0,25.0,16.571428571428573,7.634508123364219,17.357142857142858,7.6822186584660335,15.607142857142858,7.166482094337898,4.0,28.0,464.0,0.4607027983996003,0,0,0,0,0,1,0,0,3.4202351001413382
2023-09-28,SKU_1003,8,239.6,3,Office,Ergonomic Memory Foam Chair Cushion,29.576602739726024,3,9,3,28,271,0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,11.0,14.0,24.0,18.0,17.571428571428573,5.996030432909838,16.714285714285715,7.819389819088012,15.107142857142858,6.972641168719709,11.0,28.0,463.0,0.34123731011184677,0,0,0,0,0,1,0,0,3.4202351001413382
