InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,StoreRegion,Category
517573,SKU_1005,Insulated Stainless Water Bottle 32oz,4,2023-08-11 20:17:04,22.0,CUST_01685,United Kingdom,Region-South,Sports & Outdoors
558943,SKU_1001,Vintage Ceramic Coffee Mug,4,2024-11-04 14:53:51,12.5,CUST_01103,United States,Region-North,Home & Kitchen
534420,SKU_1001,Vintage Ceramic Coffee Mug,2,2024-01-06 20:23:11,12.5,CUST_01243,United Kingdom,Region-North,Home & Kitchen
557686,SKU_1005,Insulated Stainless Water Bottle 32oz,1,2024-10-19 19:36:58,22.0,CUST_01366,United Kingdom,Region-West,Sports & Outdoors
519630,SKU_1001,Vintage Ceramic Coffee Mug,3,2023-09-03 15:59:37,12.5,CUST_01594,United Kingdom,Region-East,Home & Kitchen
507688,SKU_1008,Aromatherapy Essential Oil Diffuser,3,2023-04-17 14:20:20,24.99,CUST_01671,France,Region-North,Wellness
C565722,SKU_1006,Minimalist Smart LED Desk Lamp,-3,2024-12-18 23:55:55,35.55,,United Kingdom,Region-East,Lighting
528337,SKU_1008,Aromatherapy Essential Oil Diffuser,3,2023-11-29 11:26:16,19.99,CUST_01382,United States,Region-South,Wellness
549279,SKU_1003,Ergonomic Memory Foam Chair Cushion,2,2024-07-15 15:05:16,25.46,,United States,Region-South,Office
542966,SKU_1002,Wireless Bluetooth Earbuds,8,2024-04-30 16:40:26,49.99,CUST_01029,United Kingdom,Region-East,Electronics
530388,SKU_1002,Wireless Bluetooth Earbuds,1,2023-12-13 08:34:41,49.99,CUST_01019,United Kingdom,Region-East,Electronics
548449,SKU_1008,Aromatherapy Essential Oil Diffuser,4,2024-07-07 17:00:20,24.99,CUST_01759,United States,Region-West,Wellness
561572,SKU_1006,Minimalist Smart LED Desk Lamp,3,2024-11-25 16:08:19,31.6,CUST_01790,United Kingdom,Region-East,Lighting
539125,SKU_1010,Non-Stick Cast Iron Skillet 12-inch,1,2024-03-14 08:32:01,42.5,CUST_01163,France,Region-North,Cookware
562001,SKU_1004,Organic Bamboo Bath Towel Set,1,2024-11-27 13:04:13,27.2,CUST_01095,United Kingdom,Region-North,Home & Kitchen
538021,SKU_1002,Wireless Bluetooth Earbuds,1,2024-02-29 09:47:22,49.99,CUST_01576,United Kingdom,Region-North,Electronics
539729,SKU_1008,Aromatherapy Essential Oil Diffuser,5,2024-03-22 15:12:58,24.99,CUST_01584,United Kingdom,Region-North,Wellness
511827,SKU_1005,Insulated Stainless Water Bottle 32oz,2,2023-06-10 14:08:53,22.0,CUST_01703,France,Region-South,Sports & Outdoors
553652,SKU_1005,Insulated Stainless Water Bottle 32oz,8,2024-08-29 15:07:21,22.0,CUST_01172,Australia,Region-South,Sports & Outdoors
518242,SKU_1005,Insulated Stainless Water Bottle 32oz,1,2023-08-18 12:44:40,22.0,CUST_01334,United Kingdom,Region-North,Sports & Outdoors
534781,SKU_1008,Aromatherapy Essential Oil Diffuser,1,2024-01-11 20:53:01,24.99,CUST_01685,United Kingdom,Region-South,Wellness
508317,SKU_1010,Non-Stick Cast Iron Skillet 12-inch,10,2023-04-25 15:43:57,42.5,CUST_01485,United Kingdom,Region-West,Cookware
518636,SKU_1008,Aromatherapy Essential Oil Diffuser,8,2023-08-22 11:28:06,24.99,,United Kingdom,Region-North,Wellness
554016,SKU_1004,Organic Bamboo Bath Towel Set,1,2024-09-02 15:11:16,34.0,CUST_01319,Germany,Region-South,Home & Kitchen
534496,SKU_1002,Wireless Bluetooth Earbuds,2,2024-01-07 15:59:24,49.99,CUST_01686,United Kingdom,Region-West,Electronics
564892,SKU_1002,Wireless Bluetooth Earbuds,4,2024-12-15 17:10:40,44.99,CUST_01383,United Kingdom,Region-South,Electronics
524235,SKU_1008,Aromatherapy Essential Oil Diffuser,1,2023-10-31 16:09:45,24.99,CUST_01031,United Kingdom,Region-East,Wellness
508624,SKU_1009,Heavy-Duty Canvas Travel Backpack,1,2023-04-29 14:12:10,55.0,CUST_01140,United Kingdom,Region-South,Luggage & Travel
507908,SKU_1008,Aromatherapy Essential Oil Diffuser,2,2023-04-20 15:13:01,24.99,CUST_01333,Germany,Region-North,Wellness
500292,SKU_1008,Aromatherapy Essential Oil Diffuser,2,2023-01-05 16:20:11,24.99,CUST_01730,United Kingdom,Region-North,Wellness
522308,SKU_1004,Organic Bamboo Bath Towel Set,8,2023-10-06 08:16:02,34.0,CUST_01656,France,Region-West,Home & Kitchen
511134,SKU_1009,Heavy-Duty Canvas Travel Backpack,2,2023-05-31 17:49:06,55.0,,United Kingdom,Region-North,Luggage & Travel
540086,SKU_1010,Non-Stick Cast Iron Skillet 12-inch,2,2024-03-26 09:11:18,42.5,CUST_01352,France,Region-North,Cookware
565280,SKU_1008,Aromatherapy Essential Oil Diffuser,1,2024-12-16 13:56:05,22.49,CUST_01067,United Kingdom,Region-North,Wellness
534155,SKU_1008,Aromatherapy Essential Oil Diffuser,1,2024-01-01 08:54:26,24.99,CUST_01549,United States,Region-West,Wellness
567628,SKU_1004,Organic Bamboo Bath Towel Set,3,2024-12-28 20:25:20,34.0,CUST_01729,United Kingdom,Region-North,Home & Kitchen
548489,SKU_1004,Organic Bamboo Bath Towel Set,1,2024-07-08 14:12:43,34.0,,Germany,Region-East,Home & Kitchen
530595,SKU_1001,Vintage Ceramic Coffee Mug,1,2023-12-15 21:34:49,11.25,,United States,Region-South,Home & Kitchen
553775,SKU_1008,Aromatherapy Essential Oil Diffuser,1,2024-08-30 20:15:53,24.99,CUST_01161,Germany,Region-West,Wellness
536964,SKU_1005,Insulated Stainless Water Bottle 32oz,1,2024-02-13 08:46:28,22.0,CUST_01453,United Kingdom,Region-South,Sports & Outdoors
524119,SKU_1001,Vintage Ceramic Coffee Mug,2,2023-10-30 17:07:48,12.5,CUST_01612,France,Region-West,Home & Kitchen
507143,SKU_1010,Non-Stick Cast Iron Skillet 12-inch,2,2023-04-11 13:38:34,42.5,CUST_01763,Australia,Region-West,Cookware
522022,SKU_1009,Heavy-Duty Canvas Travel Backpack,1,2023-10-02 09:42:18,55.0,CUST_01135,United Kingdom,Region-South,Luggage & Travel
537407,SKU_1001,Vintage Ceramic Coffee Mug,8,2024-02-20 12:19:38,12.5,CUST_01497,United Kingdom,Region-West,Home & Kitchen
552257,SKU_1003,Ergonomic Memory Foam Chair Cushion,3,2024-08-14 09:37:15,29.95,CUST_01022,United Kingdom,Region-West,Office
504209,SKU_1009,Heavy-Duty Canvas Travel Backpack,1,2023-03-04 13:05:48,55.0,,United Kingdom,Region-East,Luggage & Travel
531934,SKU_1007,Mechanical Gaming Keyboard RGB,1,2023-12-19 17:34:51,71.99,CUST_01516,Germany,Region-West,Electronics
518964,SKU_1005,Insulated Stainless Water Bottle 32oz,1,2023-08-26 20:55:56,22.0,CUST_01724,Germany,Region-North,Sports & Outdoors
512798,SKU_1006,Minimalist Smart LED Desk Lamp,2,2023-06-23 10:25:43,39.5,CUST_01466,United Kingdom,Region-West,Lighting
521579,SKU_1008,Aromatherapy Essential Oil Diffuser,5,2023-09-26 20:35:36,24.99,CUST_01250,United Kingdom,Region-East,Wellness
527877,SKU_1009,Heavy-Duty Canvas Travel Backpack,12,2023-11-27 10:33:12,44.0,CUST_01627,United Kingdom,Region-North,Luggage & Travel
513820,SKU_1002,Wireless Bluetooth Earbuds,2,2023-07-06 20:30:58,49.99,CUST_01755,United Kingdom,Region-West,Electronics
523034,SKU_1002,Wireless Bluetooth Earbuds,1,2023-10-15 21:53:42,49.99,CUST_01197,United Kingdom,Region-East,Electronics
562707,SKU_1005,Insulated Stainless Water Bottle 32oz,2,2024-11-30 18:30:20,22.0,CUST_01791,United Kingdom,Region-East,Sports & Outdoors
518373,SKU_1008,Aromatherapy Essential Oil Diffuser,2,2023-08-19 20:35:29,24.99,CUST_01108,United States,Region-North,Wellness
549887,SKU_1010,Non-Stick Cast Iron Skillet 12-inch,1,2024-07-19 15:55:26,36.12,CUST_01583,United Kingdom,Region-East,Cookware
519193,SKU_1009,Heavy-Duty Canvas Travel Backpack,2,2023-08-28 12:50:46,55.0,,Australia,Region-South,Luggage & Travel
514494,SKU_1003,Ergonomic Memory Foam Chair Cushion,2,2023-07-12 11:23:12,25.46,CUST_01642,United Kingdom,Region-East,Office
527682,SKU_1010,Non-Stick Cast Iron Skillet 12-inch,3,2023-11-26 15:31:59,34.0,CUST_01733,United Kingdom,Region-West,Cookware
502406,SKU_1003,Ergonomic Memory Foam Chair Cushion,5,2023-02-07 21:04:16,29.95,CUST_01233,United Kingdom,Region-South,Office
533443,SKU_1009,Heavy-Duty Canvas Travel Backpack,1,2023-12-26 08:56:29,55.0,CUST_01283,Germany,Region-South,Luggage & Travel
516550,SKU_1001,Vintage Ceramic Coffee Mug,10,2023-07-31 18:36:30,12.5,CUST_01083,United States,Region-West,Home & Kitchen
507608,SKU_1008,Aromatherapy Essential Oil Diffuser,1,2023-04-16 15:25:16,24.99,CUST_01109,United Kingdom,Region-South,Wellness
532102,SKU_1004,Organic Bamboo Bath Towel Set,2,2023-12-20 15:53:19,30.6,CUST_01403,United Kingdom,Region-South,Home & Kitchen
515496,SKU_1001,Vintage Ceramic Coffee Mug,1,2023-07-20 13:19:44,10.62,CUST_01665,France,Region-East,Home & Kitchen
521114,SKU_1008,Aromatherapy Essential Oil Diffuser,1,2023-09-20 12:31:52,24.99,CUST_01109,United Kingdom,Region-South,Wellness
526763,SKU_1003,Ergonomic Memory Foam Chair Cushion,1,2023-11-23 13:03:21,29.95,CUST_01186,United Kingdom,Region-North,Office
537718,SKU_1005,Insulated Stainless Water Bottle 32oz,2,2024-02-24 13:46:43,22.0,CUST_01019,United Kingdom,Region-North,Sports & Outdoors
540422,SKU_1009,Heavy-Duty Canvas Travel Backpack,3,2024-03-30 11:38:20,55.0,CUST_01601,United Kingdom,Region-West,Luggage & Travel
515706,SKU_1001,Vintage Ceramic Coffee Mug,1,2023-07-22 21:04:43,12.5,CUST_01384,United Kingdom,Region-North,Home & Kitchen
551609,SKU_1005,Insulated Stainless Water Bottle 32oz,1,2024-08-07 09:51:08,22.0,CUST_01674,United States,Region-South,Sports & Outdoors
549956,SKU_1003,Ergonomic Memory Foam Chair Cushion,1,2024-07-20 14:17:48,25.46,CUST_01374,United Kingdom,Region-East,Office
505879,SKU_1005,Insulated Stainless Water Bottle 32oz,2,2023-03-26 08:21:02,22.0,CUST_01288,United States,Region-West,Sports & Outdoors
541139,SKU_1008,Aromatherapy Essential Oil Diffuser,2,2024-04-07 09:42:15,24.99,CUST_01722,Australia,Region-North,Wellness
C548367,SKU_1001,Vintage Ceramic Coffee Mug,-4,2024-07-08 18:53:32,12.5,CUST_01038,United Kingdom,Region-North,Home & Kitchen
522610,SKU_1005,Insulated Stainless Water Bottle 32oz,2,2023-10-10 14:20:23,22.0,CUST_01504,Germany,Region-North,Sports & Outdoors
503136,SKU_1010,Non-Stick Cast Iron Skillet 12-inch,3,2023-02-17 20:22:31,42.5,CUST_01766,France,Region-North,Cookware
C541061,SKU_1001,Vintage Ceramic Coffee Mug,-1,2024-04-07 23:51:16,12.5,CUST_01160,United Kingdom,Region-North,Home & Kitchen
534750,SKU_1002,Wireless Bluetooth Earbuds,2,2024-01-11 13:47:27,49.99,CUST_01227,United Kingdom,Region-West,Electronics
541064,SKU_1001,Vintage Ceramic Coffee Mug,3,2024-04-07 18:14:56,12.5,CUST_01256,United Kingdom,Region-East,Home & Kitchen
513210,SKU_1010,Non-Stick Cast Iron Skillet 12-inch,1,2023-06-28 21:10:25,42.5,CUST_01326,United States,Region-North,Cookware
511808,SKU_1002,Wireless Bluetooth Earbuds,1,2023-06-10 18:51:20,49.99,CUST_01478,United Kingdom,Region-East,Electronics
524330,SKU_1007,Mechanical Gaming Keyboard RGB,1,2023-11-01 17:57:38,79.99,CUST_01466,United Kingdom,Region-West,Electronics
519758,SKU_1005,Insulated Stainless Water Bottle 32oz,1,2023-09-04 20:06:08,22.0,,United Kingdom,Region-East,Sports & Outdoors
527033,SKU_1006,Minimalist Smart LED Desk Lamp,4,2023-11-24 11:22:09,31.6,CUST_01476,Germany,Region-South,Lighting
564099,SKU_1005,Insulated Stainless Water Bottle 32oz,5,2024-12-08 08:05:58,22.0,CUST_01163,United Kingdom,Region-West,Sports & Outdoors
505296,SKU_1010,Non-Stick Cast Iron Skillet 12-inch,1,2023-03-18 10:41:15,42.5,CUST_01559,Australia,Region-East,Cookware
524262,SKU_1001,Vintage Ceramic Coffee Mug,4,2023-11-01 19:56:01,12.5,CUST_01076,United Kingdom,Region-South,Home & Kitchen
549526,SKU_1002,Wireless Bluetooth Earbuds,1,2024-07-17 14:14:15,42.49,CUST_01125,United States,Region-East,Electronics
514724,SKU_1001,Vintage Ceramic Coffee Mug,8,2023-07-14 09:03:22,10.62,CUST_01157,United Kingdom,Region-West,Home & Kitchen
551806,SKU_1007,Mechanical Gaming Keyboard RGB,1,2024-08-09 08:28:33,79.99,CUST_01712,United Kingdom,Region-South,Electronics
508413,SKU_1004,Organic Bamboo Bath Towel Set,8,2023-04-27 12:48:32,34.0,CUST_01563,United Kingdom,Region-North,Home & Kitchen
C504687,SKU_1001,Vintage Ceramic Coffee Mug,-3,2023-03-11 18:06:57,12.5,CUST_01208,United Kingdom,Region-East,Home & Kitchen
520357,SKU_1008,Aromatherapy Essential Oil Diffuser,2,2023-09-11 08:59:49,24.99,CUST_01242,United States,Region-West,Wellness
501048,SKU_1007,Mechanical Gaming Keyboard RGB,8,2023-01-17 16:55:16,79.99,CUST_01659,United Kingdom,Region-North,Electronics
526041,SKU_1009,Heavy-Duty Canvas Travel Backpack,5,2023-11-16 18:50:12,55.0,CUST_01309,Germany,Region-West,Luggage & Travel
504883,SKU_1003,Ergonomic Memory Foam Chair Cushion,2,2023-03-13 11:55:02,29.95,CUST_01373,Germany,Region-West,Office
543991,SKU_1004,Organic Bamboo Bath Towel Set,2,2024-05-13 09:36:07,34.0,CUST_01197,United States,Region-North,Home & Kitchen
526490,SKU_1005,Insulated Stainless Water Bottle 32oz,1,2023-11-20 12:08:12,22.0,CUST_01680,United Kingdom,Region-South,Sports & Outdoors
507152,SKU_1001,Vintage Ceramic Coffee Mug,1,2023-04-12 18:07:53,12.5,CUST_01209,United Kingdom,Region-North,Home & Kitchen
544785,SKU_1001,Vintage Ceramic Coffee Mug,1,2024-05-24 13:39:50,12.5,CUST_01010,Germany,Region-West,Home & Kitchen
563798,SKU_1005,Insulated Stainless Water Bottle 32oz,1,2024-12-06 18:16:59,22.0,CUST_01426,United States,Region-North,Sports & Outdoors
553224,SKU_1010,Non-Stick Cast Iron Skillet 12-inch,1,2024-08-24 12:30:24,42.5,CUST_01050,Germany,Region-North,Cookware
509235,SKU_1003,Ergonomic Memory Foam Chair Cushion,2,2023-05-07 20:25:43,29.95,CUST_01308,United Kingdom,Region-North,Office
518808,SKU_1008,Aromatherapy Essential Oil Diffuser,3,2023-08-24 16:49:54,24.99,CUST_01052,United Kingdom,Region-East,Wellness
508497,SKU_1004,Organic Bamboo Bath Towel Set,4,2023-04-28 17:21:26,34.0,CUST_01285,United Kingdom,Region-South,Home & Kitchen
564857,SKU_1001,Vintage Ceramic Coffee Mug,2,2024-12-15 15:41:53,11.25,CUST_01035,United Kingdom,Region-South,Home & Kitchen
525123,SKU_1005,Insulated Stainless Water Bottle 32oz,1,2023-11-08 18:12:42,22.0,CUST_01091,United States,Region-East,Sports & Outdoors
555447,SKU_1006,Minimalist Smart LED Desk Lamp,2,2024-09-20 12:49:16,39.5,CUST_01438,France,Region-East,Lighting
540952,SKU_1010,Non-Stick Cast Iron Skillet 12-inch,2,2024-04-05 12:16:19,42.5,CUST_01558,United Kingdom,Region-North,Cookware
523162,SKU_1003,Ergonomic Memory Foam Chair Cushion,1,2023-10-17 15:42:22,29.95,CUST_01067,France,Region-North,Office
545982,SKU_1006,Minimalist Smart LED Desk Lamp,1,2024-06-07 08:54:38,39.5,CUST_01681,Germany,Region-East,Lighting
566657,SKU_1003,Ergonomic Memory Foam Chair Cushion,1,2024-12-22 12:39:17,26.95,CUST_01193,United Kingdom,Region-North,Office
520268,SKU_1006,Minimalist Smart LED Desk Lamp,4,2023-09-10 10:47:44,39.5,CUST_01182,United States,Region-South,Lighting
526193,SKU_1001,Vintage Ceramic Coffee Mug,3,2023-11-18 14:24:04,12.5,,United States,Region-East,Home & Kitchen
542065,SKU_1007,Mechanical Gaming Keyboard RGB,10,2024-04-19 10:28:54,79.99,CUST_01041,United Kingdom,Region-East,Electronics
C515215,SKU_1005,Insulated Stainless Water Bottle 32oz,-1,2023-07-18 08:28:10,18.7,CUST_01735,United Kingdom,Region-East,Sports & Outdoors
540519,SKU_1007,Mechanical Gaming Keyboard RGB,2,2024-03-31 17:02:38,79.99,CUST_01327,United Kingdom,Region-South,Electronics
544227,SKU_1010,Non-Stick Cast Iron Skillet 12-inch,2,2024-05-16 20:56:57,42.5,CUST_01401,United States,Region-East,Cookware
558493,SKU_1005,Insulated Stainless Water Bottle 32oz,2,2024-10-30 21:39:13,22.0,CUST_01119,Germany,Region-North,Sports & Outdoors
538605,SKU_1007,Mechanical Gaming Keyboard RGB,1,2024-03-07 17:50:03,79.99,CUST_01127,Germany,Region-South,Electronics
534431,SKU_1002,Wireless Bluetooth Earbuds,1,2024-01-06 10:19:32,49.99,CUST_01209,United States,Region-North,Electronics
557173,SKU_1010,Non-Stick Cast Iron Skillet 12-inch,1,2024-10-12 10:42:14,42.5,CUST_01445,United Kingdom,Region-North,Cookware
545626,SKU_1008,Aromatherapy Essential Oil Diffuser,1,2024-06-02 12:26:05,24.99,,United Kingdom,Region-West,Wellness
518335,SKU_1005,Insulated Stainless Water Bottle 32oz,2,2023-08-19 08:25:46,22.0,CUST_01798,United Kingdom,Region-West,Sports & Outdoors
548916,SKU_1007,Mechanical Gaming Keyboard RGB,10,2024-07-12 11:09:28,67.99,CUST_01591,United Kingdom,Region-West,Electronics
C548236,SKU_1008,Aromatherapy Essential Oil Diffuser,-1,2024-07-06 13:14:23,24.99,CUST_01586,United Kingdom,Region-North,Wellness
557014,SKU_1002,Wireless Bluetooth Earbuds,1,2024-10-11 18:41:30,49.99,CUST_01657,Germany,Region-West,Electronics
515897,SKU_1005,Insulated Stainless Water Bottle 32oz,4,2023-07-23 13:42:48,22.0,,Australia,Region-East,Sports & Outdoors
567227,SKU_1003,Ergonomic Memory Foam Chair Cushion,2,2024-12-25 10:19:59,29.95,CUST_01032,France,Region-West,Office
532352,SKU_1005,Insulated Stainless Water Bottle 32oz,1,2023-12-21 18:19:38,19.8,CUST_01772,United Kingdom,Region-West,Sports & Outdoors
547378,SKU_1001,Vintage Ceramic Coffee Mug,2,2024-06-25 14:36:13,12.5,CUST_01312,United Kingdom,Region-North,Home & Kitchen
561343,SKU_1005,Insulated Stainless Water Bottle 32oz,3,2024-11-24 08:58:46,17.6,CUST_01035,United Kingdom,Region-East,Sports & Outdoors
554872,SKU_1007,Mechanical Gaming Keyboard RGB,2,2024-09-13 11:04:05,79.99,,United Kingdom,Region-West,Electronics
559507,SKU_1002,Wireless Bluetooth Earbuds,1,2024-11-09 20:06:03,49.99,CUST_01735,United Kingdom,Region-East,Electronics
501569,SKU_1009,Heavy-Duty Canvas Travel Backpack,5,2023-01-25 19:47:41,55.0,CUST_01032,Australia,Region-South,Luggage & Travel
518244,SKU_1005,Insulated Stainless Water Bottle 32oz,10,2023-08-18 08:22:59,22.0,CUST_01550,United Kingdom,Region-South,Sports & Outdoors
510035,SKU_1001,Vintage Ceramic Coffee Mug,1,2023-05-18 16:12:38,12.5,CUST_01171,United Kingdom,Region-West,Home & Kitchen
520528,SKU_1001,Vintage Ceramic Coffee Mug,1,2023-09-14 09:01:10,12.5,CUST_01019,Germany,Region-West,Home & Kitchen
531086,SKU_1006,Minimalist Smart LED Desk Lamp,1,2023-12-16 16:11:24,35.55,CUST_01115,United Kingdom,Region-North,Lighting
502881,SKU_1010,Non-Stick Cast Iron Skillet 12-inch,5,2023-02-13 12:06:03,42.5,CUST_01551,United States,Region-East,Cookware
540078,SKU_1010,Non-Stick Cast Iron Skillet 12-inch,1,2024-03-26 08:55:11,42.5,CUST_01750,France,Region-East,Cookware
510245,SKU_1008,Aromatherapy Essential Oil Diffuser,2,2023-05-20 10:48:02,24.99,CUST_01037,United Kingdom,Region-East,Wellness
504004,SKU_1009,Heavy-Duty Canvas Travel Backpack,1,2023-03-02 18:01:30,55.0,CUST_01710,United Kingdom,Region-East,Luggage & Travel
517070,SKU_1010,Non-Stick Cast Iron Skillet 12-inch,2,2023-08-05 19:23:21,42.5,CUST_01392,Germany,Region-West,Cookware
552161,SKU_1002,Wireless Bluetooth Earbuds,1,2024-08-13 08:40:09,49.99,CUST_01633,United States,Region-North,Electronics
547011,SKU_1008,Aromatherapy Essential Oil Diffuser,1,2024-06-20 19:50:28,24.99,CUST_01070,United Kingdom,Region-East,Wellness
538510,SKU_1004,Organic Bamboo Bath Towel Set,2,2024-03-06 11:22:25,34.0,CUST_01741,Germany,Region-South,Home & Kitchen
527415,SKU_1009,Heavy-Duty Canvas Travel Backpack,1,2023-11-25 18:58:56,44.0,CUST_01053,United Kingdom,Region-South,Luggage & Travel
539311,SKU_1002,Wireless Bluetooth Earbuds,1,2024-03-17 15:41:14,49.99,CUST_01206,Germany,Region-North,Electronics
509164,SKU_1005,Insulated Stainless Water Bottle 32oz,2,2023-05-06 09:47:19,22.0,CUST_01490,United Kingdom,Region-West,Sports & Outdoors
507002,SKU_1008,Aromatherapy Essential Oil Diffuser,3,2023-04-09 10:58:27,24.99,CUST_01748,United Kingdom,Region-South,Wellness
542084,SKU_1008,Aromatherapy Essential Oil Diffuser,3,2024-04-19 16:01:42,24.99,CUST_01121,Germany,Region-North,Wellness
555405,SKU_1001,Vintage Ceramic Coffee Mug,3,2024-09-20 18:59:32,12.5,CUST_01756,Australia,Region-North,Home & Kitchen
502751,SKU_1001,Vintage Ceramic Coffee Mug,1,2023-02-12 18:49:59,12.5,CUST_01606,Germany,Region-East,Home & Kitchen
538567,SKU_1001,Vintage Ceramic Coffee Mug,1,2024-03-07 12:57:07,12.5,,United Kingdom,Region-North,Home & Kitchen
541415,SKU_1009,Heavy-Duty Canvas Travel Backpack,2,2024-04-11 12:56:18,55.0,CUST_01645,United States,Region-East,Luggage & Travel
542594,SKU_1002,Wireless Bluetooth Earbuds,1,2024-04-26 14:06:01,49.99,CUST_01562,United Kingdom,Region-North,Electronics
548405,SKU_1004,Organic Bamboo Bath Towel Set,1,2024-07-07 08:22:09,34.0,CUST_01034,United Kingdom,Region-West,Home & Kitchen
550999,SKU_1001,Vintage Ceramic Coffee Mug,1,2024-08-01 20:21:06,12.5,CUST_01494,United Kingdom,Region-South,Home & Kitchen
526880,SKU_1002,Wireless Bluetooth Earbuds,5,2023-11-24 14:05:44,39.99,CUST_01205,United Kingdom,Region-West,Electronics
504717,SKU_1004,Organic Bamboo Bath Towel Set,4,2023-03-11 16:40:31,34.0,CUST_01553,United Kingdom,Region-East,Home & Kitchen
531280,SKU_1002,Wireless Bluetooth Earbuds,1,2023-12-17 19:24:07,44.99,CUST_01659,United Kingdom,Region-East,Electronics
514355,SKU_1002,Wireless Bluetooth Earbuds,2,2023-07-11 14:26:01,42.49,CUST_01721,United Kingdom,Region-West,Electronics
516334,SKU_1001,Vintage Ceramic Coffee Mug,1,2023-07-29 15:28:51,12.5,CUST_01282,France,Region-South,Home & Kitchen
543176,SKU_1007,Mechanical Gaming Keyboard RGB,1,2024-05-02 09:39:19,79.99,CUST_01692,United Kingdom,Region-East,Electronics
515585,SKU_1007,Mechanical Gaming Keyboard RGB,1,2023-07-20 10:37:19,67.99,CUST_01283,France,Region-North,Electronics
